filename,Artistic Categories,Total aesthetic score,Theme and logic,Creativity,Layout and composition,Space and perspective,The sense of order,Light and shadow,Color,Details and texture,The overall,Mood,Language Comment
e50411ef0aff40ae901bfdea619c3d2d.jpg,sketching*romanticism*portraiture,21.43,3.57,2.29,2.71,,2.71,,,2.43,2.43,,"The drawing is very sloppy, and the basic skills are not solid. Insufficient understanding of light"
e508beb3952a4b69922b9e30358b3473.png,traditional Chinese painting*meticulous*portraiture,72.5,,,7,6.5,,6.33,7.33,7.17,7.17,,
e508cd33dbd440029aacf8844030e381.jpg,oil painting*classicism*landscapes,87.86,8.71,,8.29,7.86,8.71,8.14,7.43,8.14,7.71,7.86,
e50b103d383546b1a65ac771b34ce3e4.jpg,oil painting*romanticism*still life,78.12,7.62,7.12,7,,7,,7.12,7.12,7.5,7.38,"The composition of the picture is perfect, with rich colors and strong contrast. The main subject is prominent, and the details are vividly and fully depicted. The oil painting still life scene creates a peaceful and harmonious atmosphere. The combined effect of color, light, and details creates a serene and beautiful atmosphere in the picture"
e50cd0684e704b1dbb60a76b18fc9a29.jpg,sketching*romanticism*landscapes,40,4.71,5.43,4.57,,5.29,,,3.86,4.86,5,"The layout of the screen still needs to be optimized, with slightly stiff lines and simple details processing. The overall effect needs to be improved."
e5167267c46d409a9d04ef6f9643f790.png,traditional Chinese painting*freehand*portraiture,75.83,7.33,7.5,7,,7.17,,7,7.17,7.5,,"A very innovative technique for creating traditional Chinese painting, highlighting the expressions of the characters, making the entire character very lively. The overall visual effect is good, the composition is not good, and the three main subjects overlap too much without emphasis"
e516aa7a40f24a00bf44fe9a1383532c.jpg,sketching*symbolism*landscapes,68.33,7.17,,7.17,7,6.83,6.83,,6.17,6.67,7.33,"The composition of the picture is relatively reasonable, with slightly insufficient details and a unique style. The picture lacks a primary and secondary relationship"
e51e8f198bf84fa8820bdf3774df8992.png,traditional Chinese painting*meticulous*floral and avian,80,7.83,,8,7.5,7.83,7.67,7.67,8.17,7.83,8,"The detailed depiction of the screen is delicate and rich, and the text and screen content are not sufficiently integrated. The upper left corner can be left blank appropriately to add some artistic beauty to the overall picture. The brushstrokes on the screen are very regular, the colors are also very standard, and the crane's demeanor is very good."
e525b88091af499e992efdc2b8eaf495.png,traditional Chinese painting*freehand*floral and avian,74.17,7.5,7,7.17,,7.17,,7.5,6.5,7.33,6.33,
e526decc029e4f9987907ef65cac20a3.jpg,oil painting*classicism*landscapes,65.83,6.17,,6.17,5.5,5.67,6,5.83,6,6.33,6.33,"The background of the picture is relatively empty, with prominent contrasting colors in color tones, and the depiction of trees and rivers is not detailed enough"
e5356d7aa13345fabe7d5639c813f96b.png,traditional Chinese painting*freehand*mountains and water,50,5,5.33,4.83,,4.5,,5.33,4.33,4.5,5.17,
e53897bff0c040bbaba7141b2af4cc37.png,oil painting*romanticism*portraiture,61.43,5.57,6,4.57,,5.57,,6,5.43,6,,
e53a6f3944a54bb78e35bccf3f7046a0.jpg,oil painting*classicism*portraiture,65.83,,,6.17,6.17,,6.5,5.83,5.5,6.5,,
e53caaf216494ae8a98afb1953be1c7e.jpg,sketching*classicism*still life,84.17,7.33,,7.5,8.5,8,7.83,,7.83,8,7.83,"The picture is complete, with rich details, and all aspects are good"
e5405379c48d4ae7985b19821129a488.jpg,oil painting*symbolism*portraiture,79.17,,,7.83,7.5,,7.5,7.83,7.83,7.83,,". The screen is rich in color, and through the contrast and delicate transition of colors, the characters are more vivid and realistic, with insufficient details portrayed"
e543d3238def451c82b532b783ecfe29.jpg,oil painting*symbolism*still life,69.29,7,,6.71,7,6.86,6.86,6.29,6.86,6.43,6.57,
e54df049f1214eb3b077fd0bd0131218.jpg,oil painting*romanticism*portraiture,66.88,7.12,6.5,5.62,,6.5,,6.5,5.5,7,,
e556151d5bc04f6a8eea54611f24a43a.png,traditional Chinese painting*freehand*portraiture,36.67,4.33,4.17,3.83,,3.83,,3.83,3.17,4,,
e5566e024af84a79b9bde3459555848e.jpg,sketching*classicism*portraiture,77.86,,,6.86,7,,7.43,,7.29,7.43,,"The composition of the picture is full, the character portrayal is delicate, and the expression of light and shadow is sufficient, lacking certain details."
e5575a19a6614992ba99e02f68e8c332.jpg,oil painting*symbolism*still life,85,8.57,,7.71,8,7.57,7.43,8.14,8,7.86,7.71,"The contrast is sharp, the central image is prominent, well arranged, and everything is arranged perfectly. The color scheme is rich, and the spatial hierarchy expression is also sufficient"
e55acdf4e0fd4aac8bf5bc46caff1e2c.jpg,traditional Chinese painting*freehand*mountains and water,45.83,4.83,4.67,4.83,,4.17,,4.5,4.33,4.67,4.5,"The picture is very simple, and the brushstrokes are also very beginner like, with a very immature way of shaping. This circular fan-shaped Chinese painting presents a landscape view, with several peach blossoms on the left and a distant mountain and waterfront cottage outlined in ink and wash on the right. The layout of the picture is balanced, with simple colors, and the hierarchy of the scenery is expressed through changes in intensity. However, there is still room for improvement in the details and overall coordination of the work. Although the color matching is obvious in contrast, it seems not very in line with the style of traditional Chinese painting. As for the artistic conception, the emotions or ideas attempted to be conveyed in the painting are not clear. Overall, this work incorporates some innovative elements, but further refinement is still needed."
e56487e62cbf4844baab220434b8352a.png,traditional Chinese painting*freehand*portraiture,72.5,7.17,6.67,7.5,,7,,6.83,7.33,6.5,,"A very interesting composition method, with delicate and interesting character portrayal, and very clever ink use. The character's movements are not good, and the overall atmosphere is still good"
e56aeac5e8324516a8f0229c819fdeac.jpg,traditional Chinese painting*freehand*floral and avian,45,4.67,4.67,4.83,,4.33,,4.17,4.5,4.33,4.17,"The overall layout of the picture is too average, with simple colors and slightly insufficient details. The ink color is simple, and the picture is very simple. The brushstrokes are also very beginner like, and the shaping method is very immature."
e56d42ec8ddb46ec9417b7ce6fad2d8b.png,traditional Chinese painting*freehand*mountains and water,24.17,3,3,2.67,,2.83,,2.67,2.17,3,2,
e56de38ea5a04decbaa2d5360b693553.jpg,oil painting*romanticism*landscapes,56.43,6.57,6.14,5.71,,5.57,,6,5.71,5.86,6.43,"The composition is reasonable, the color matching is harmonious, and the brushstrokes are handled properly, which can better express the texture of the scenery, but may appear slightly monotonous in details"
e573774bbb5a418884928d83cf96efdc.jpg,oil painting*symbolism*portraiture,88.33,,,8.83,8.83,,8.67,8.5,8.67,8.33,,"This figure oil painting not only showcases the painter's painting skills, but also reflects his artistic cultivation and humanistic sentiment"
e574097bea8e499c9623b13c52d5ffc6.jpg,oil painting*symbolism*still life,37.86,4.29,,3.14,3.86,3.86,3.43,3.71,3.57,3.86,3.29,
e5740f28de8c4e56ad64bb67cf1dfa03.png,traditional Chinese painting*freehand*floral and avian,65,6.67,6.33,6.33,,6.17,,6.5,6.33,6.33,6.83,
e57aeb2ab3e542a5bc1b31730ac8859a.jpg,traditional Chinese painting*meticulous*floral and avian,76.67,7,,7.33,6.5,6.67,6.5,6.67,7,7,6.33,"The screen is quite rigid, with many shadows of the Western shaping method of dragonflies, lacking the unique shaping beauty of traditional Chinese painting, and the arrangement of elements is very messy. The detailed depiction of the picture is delicate and rich, with dragonfly wings and body parts portrayed in the painting, achieving near reality and far illusion. The picture is neat and has a sense of space."
e57ba8dcb2eb4a9bb0be8f374a2c3776.png,traditional Chinese painting*freehand*portraiture,75,7.33,7.83,7.83,,7.67,,7.33,7.5,7.5,,"A very interesting composition method, with delicate and interesting character portrayal, and very clever ink use. The overall visual effect is good, and the interaction between the characters is also good, but the lines of the characters are not good"
e58acfeb44f6498cb2aa812d407b0c09.jpg,sketching*classicism*portraiture,63.57,,,5.71,6.29,,6,,6.29,5.71,,
e593eb39c2974909b3d6f1114d941b30.jpg,sketching*classicism*still life,70.71,7.43,,6.86,6.29,7.14,6.71,,6.57,6.86,7.14,
e597697dcf4044528ab1e91ddcdb0802.png,traditional Chinese painting*meticulous*floral and avian,75,7,,7,6.5,7,6,7.5,7.83,7.33,6.5,
e5a2278b0ecc482b889036fd2032e113.jpg,oil painting*romanticism*portraiture,64.38,6.38,6.5,6.25,,5.88,,6.75,6.12,6.38,,"The expression technique of Cubism is novel and unique, with harmonious and unified colors of green and yellow in the picture, and further details can be enhanced."
e5a6808ddf024d4fb72b126c7baa68df.jpg,sketching*symbolism*still life,65,6.67,,6.33,5.83,6,6.33,,5.83,6.17,6.33,"Vivid and contrasting visuals. However, when dealing with the shadows of still life, they appear slightly stiff, and it is necessary to enhance the transition effect of the shadows to enhance the naturalness of the image."
e5add7d9ebb94be0bd88667ca3a9cdc8.jpg,oil painting*symbolism*portraiture,83.57,,,7.71,7.86,,7.57,7.71,7.57,7.43,,
e5b30dc0341b4f4b8aee5585f2a7ee4e.jpg,sketching*symbolism*still life,47.5,4.88,,4.5,4.62,4.5,4,,3.75,4.38,4.5,
e5b799fa36014c6a91f3d036213082c2.jpg,sketching*symbolism*landscapes,72.5,6.62,,6.5,6.5,6.5,5.88,,5.62,7.5,6.75,
e5c357448b0e48318a7fc1876275b761.jpg,sketching*classicism*landscapes,50.83,5.83,,5.83,5.5,5.33,4,,5.17,5.67,5.5,"The overall performance of the screen is impressive, but the front, middle, and back scenes are not differentiated, lacking spatial hierarchy"
e5c8727db4c74fa2a02693b07a03499e.png,traditional Chinese painting*freehand*mountains and water,51.67,5.83,4.83,5.17,,5,,4.83,5,5,5,"This Chinese landscape painting depicts the scenery of mountains and rivers with simple brushstrokes, although slightly immature, it has a unique charm. The theme is clear but lacks logical coherence and creativity. The composition is simple and clear, but lacks a sense of hierarchy. The order of the picture is acceptable, and the use of colors is relatively single. The detailed depiction is not precise enough, and the texture performance is average. The overall effect is harmonious, and the brightness of the theme needs to be improved. The artistic conception is light, requiring more white space and a combination of virtual and real elements. The brushstrokes on the screen are very regular, and the colors are also very standard, creating a strong sense of artistic conception."
e5c8cc5bb41948a9b0f0cd490a66813b.jpg,oil painting*classicism*portraiture,85.62,,,8.12,8,,8.12,7.75,8,8.12,,
e5ceb26e035544e9a6f2fcbf69bb98fa.jpg,oil painting*symbolism*portraiture,46.43,,,5.57,4.29,,3.71,5.29,4.29,4.57,,
e5ced0e57b9747d89bdcc13f660db568.png,oil painting*classicism*portraiture,55.62,,,4.75,5.25,,4.75,4.75,5,5,,
e5cf01db12974cdb8ecf6a0561479c83.jpg,oil painting*romanticism*portraiture,75.71,7.57,7.14,7.14,,7.29,,7,7,7.29,,"The composition is novel, the color tone is harmonious, the brushstrokes are well preserved, and the details of the characters are well portrayed."
e5dc328f5d2f40f3b817571825c6adf5.jpg,oil painting*classicism*still life,60.83,6,,4.83,5,5.67,5,5,5.17,5.33,4.83,"The visual details are relatively rich, and the composition is somewhat unbalanced. The guide pillars are split, and the relationship between light and dark is not clear enough"
e5e351e42b224b11b8180d8a6b7422be.jpg,sketching*romanticism*landscapes,42.14,5.43,4.71,5,,4.43,,,3.71,4.57,4.43,"The layout of the screen still needs to be optimized, with slightly stiff lines, insufficient contrast between light and shadow, simple detail handling, and overall effect that needs to be improved."
e5ea9d12d3b54c2c8710c21badfbb9ed.jpg,oil painting*symbolism*still life,75.71,7.71,,7.71,7.14,7.57,7.57,7.43,7.43,7.29,7.71,
e5eb3d7329674db18df15f5f69cb41fe.jpg,sketching*classicism*landscapes,70,6.86,,6.86,6.86,7.14,5.71,,6.86,7,7.43,
e5ebc0edc23b4052978f7f553f6b284d.png,traditional Chinese painting*freehand*floral and avian,55.83,5.67,5.33,5.67,,5.5,,5.5,4.5,5.17,4.83,
e5ecaef4a6404e43ae7bee2e38ece4cf.jpg,oil painting*romanticism*still life,67.14,6.71,6.14,6.14,,6.29,,6.29,6.43,6.29,6.29,"The use of bold colors in the picture, overall harmony and unity, and prominent subject matter. In this still life oil painting, the painter displays unique creativity and personality. The combination of still life and color matching in the picture presents a unique aesthetic taste"
e5ef2ab530f54ad2bd39bc2b576637a0.png,traditional Chinese painting*freehand*floral and avian,65,5.67,5.83,6,,5.83,,6.17,5.5,6.17,6.33,"The overall layout of the picture is too average, with a stiff feel and slightly insufficient details. The yellow color is slightly abrupt, and the image shape needs improvement. It is not blindly creating a sense of atmosphere, and the level changes in the picture are not enough."
e5fda36d32b94cfd8e672bb40a7b8f15.png,traditional Chinese painting*freehand*mountains and water,32.5,3,3.33,3,,3,,3.33,2.5,3.17,3,
e601b5aee6334defb277c032e57cbc76.png,traditional Chinese painting*freehand*floral and avian,68.33,6.67,6.17,6.33,,6.67,,7.33,6.67,7.17,6.33,
e609fb375358463b9c2b5e55d97673ca.jpg,oil painting*classicism*portraiture,71.25,,,6.88,6.5,,7.12,6.5,6.75,6.75,,
e60d0a30373942f5b0769a1b51799fbb.png,oil painting*classicism*portraiture,23.75,,,3.38,2.62,,2.62,3.25,2.5,2.62,,
e616975428a54f1f8bf229e5c820582b.jpg,sketching*romanticism*landscapes,76.43,7.71,8.14,7.14,,7.29,,,7.57,7.71,6.71,
e61747cfd854497a85bd1f11992e61f4.jpg,sketching*symbolism*portraiture,25,,,3.38,3.25,,2.5,,2.88,3.12,,
e624b5a0698248cda959eb6c0ecf4e16.jpg,sketching*romanticism*still life,77.14,7.29,7.57,7.29,,7.57,,,6.71,7.29,7.14,
e62ca38cbd564166bf173922fee23627.png,traditional Chinese painting*meticulous*floral and avian,25.83,3.17,,2.67,2.5,2.5,2.33,2.67,2.17,2.33,2,
e63193f3424d47e391bc98c0aa44345b.jpg,sketching*symbolism*still life,42.5,5,,4.67,4,4.33,4.17,,3.67,4,3.5,"The depiction of still life is somewhat simple and not deep enough, and it is necessary to strengthen the details to enhance the richness of the picture."
e63e2e53299c42548bd2085cc5bb199e.jpg,oil painting*classicism*portraiture,75,,,7.62,7.38,,6.38,6.25,6.62,7,,
e64098f753ca4641975b0d14e1f61863.jpg,sketching*classicism*landscapes,55,5.33,,5.33,5.5,5.17,5.17,,4.67,5,4.83,"The overall picture is okay, but the differentiation of the front, middle, and back scenes is not enough, lacking spatial hierarchy"
e648f664b7164815b82d161f3741f820.jpg,sketching*symbolism*still life,80,8,,8,7,8,8,,8,7,8,
e64f661b1c5e4acda199e67cd54676ae.jpg,sketching*classicism*still life,68.57,6.43,,6.57,6.14,6.29,6.14,,6.29,6,6,
e6563872b61241ddb6b739709c4f2c06.png,traditional Chinese painting*freehand*portraiture,71.67,6.67,6.5,6.83,,7,,6.83,7.5,6.83,,"A very interesting composition method, with delicate and interesting character portrayal, and very clever ink use. A good theme is easy to use in form to reflect the separation between characters and cranes, like the difference between people and dreams. The artistic conception is not good"
e6585089445346859c9e5e349dff2e96.jpg,sketching*symbolism*landscapes,64.17,6.67,,6.5,6.33,6,7,,6,6.33,6.33,"The composition of the picture is relatively reasonable, with insufficient details and a unique style. The picture lacks a primary and secondary relationship, and the color of the picture blends with the background"
e65d3cc0b6f8414fa0680519ef94b597.jpg,sketching*classicism*landscapes,40,3.86,,4.43,4.29,4.14,4.14,,3.71,4.29,4.86,"The overall performance of the picture is impressive, but the distinction between the front, middle, and back scenes is not sufficient, and the main subject is not fully portrayed"
e6602305c29b4620b13ff4ce92ac5bb2.jpg,oil painting*classicism*landscapes,80,6.67,,7.33,7.5,7,7.17,7,6.83,7.33,7.17,"The theme of the screen is clear and clear, the content is rich, the color tone is dark and the atmosphere is clear, and the expression of virtual and real is clear"
e66387a7c0544eb68dbcb26737e983e3.jpg,sketching*classicism*portraiture,63.57,,,6.14,6.14,,6.43,,6.43,6.43,,
e666550dd17e4c3c98ffbb8aa9539e3f.jpg,oil painting*classicism*still life,50.83,5.17,,4,4,4.83,4.17,4.5,4.67,4.67,4.33,"The overall color tone of the picture is eye-catching, but the brushstrokes are relatively rigid, without reflecting the beauty of light and shadow in this color tone, and lacking detailed depiction"
e685d178e48246ab9626c882f8881b77.jpg,sketching*romanticism*landscapes,83.57,8.14,8.43,7.86,,7.29,,,8.29,8.71,7.86,
e68bbd7831754cd194e07a6b0b75b07d.jpg,sketching*symbolism*still life,75.62,6.88,,7.25,6.25,6.88,5.25,,7,6.62,6.38,
e68e4b6491424298a1f51ac4640d68fb.png,sketching*symbolism*portraiture,83.75,,,7.25,7.25,,8.25,,7.38,7.88,,
e69287b5895d474baffc744a264727f0.png,traditional Chinese painting*meticulous*portraiture,69.17,,,7,7,,6.83,6.67,7.17,7.17,,
e69384a6623148769c320e7a3e2275ef.jpg,oil painting*romanticism*still life,53.57,5.43,5.43,5.71,,5.71,,5.57,5.29,5.43,5.43,"The overall picture is relaxed and lively, with harmonious and unified color combinations, and the overall quality is good. When depicting details, the brushstrokes appear too rough, failing to accurately depict the texture and texture of the object"
